hour,lat,long,signal,network,operator,status,description,speed,satellites,precision,provider,activity,postal_code
00:19:56,35.32517,-22.92046,7,Tuenti,GETESA,0,STATE_IN_SERVICE,39.8,1.4,18.4,gps,TILTING,46204
00:19:57,12.57703,-20.80618,17,GETESA,vodafone ES,0,STATE_IN_SERVICE,127,10.8,11.2,gps,STILL,90001
00:19:58,19.17304,-18.68632,1,orange,Orange,0,STATE_IN_SERVICE,24.7,12.1,6,gps,IN_VEHICLE,33101
00:19:59,20.13535,-3.58432,8,simyo,DTAC,0,STATE_IN_SERVICE,53.7,0.1,27.8,fused,IN_VEHICLE,60601
00:20:00,26.50025,-24.97787,28,vodafone,Movistar,0,STATE_IN_SERVICE,149.3,12.1,6.4,gps,ON_BICYCLE,19104
00:20:01,17.99242,-19.38197,19,orange,simyo,0,STATE_IN_SERVICE,119.4,3.6,27.2,fused,STILL,37203
00:20:02,11.40106,-6.14751,23,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,19.1,14.9,61.7,fused,UNKNOWN,37203
00:20:03,29.67958,-23.43436,16,orange,YOIGO,0,STATE_IN_SERVICE,120.1,13.3,117.8,fused,UNKNOWN,33101
00:20:04,30.1022,-20.50462,14,DTAC,Orange,0,STATE_IN_SERVICE,63.3,4.3,107.5,fused,UNKNOWN,77002
00:20:05,20.69542,-2.53793,1,DTAC,simyo,0,STATE_IN_SERVICE,114.7,5.6,73.9,gps,IN_VEHICLE,85001
00:20:06,22.4661,-22.6126,20,yoigo,Movistar,0,STATE_IN_SERVICE,28.6,7,45.6,gps,ON_BICYCLE,80202
00:20:07,5.02681,-15.20645,14,vodafone,Tuenti,0,STATE_IN_SERVICE,43.1,3.3,122.9,gps,ON_FOOT,90001
00:20:08,21.24395,-33.42777,29,vodafone,JAZZTEL,0,STATE_IN_SERVICE,78.7,14.8,113,gps,IN_VEHICLE,77002
00:20:09,35.01593,0.12709,20,yoigo,Tuenti,0,STATE_IN_SERVICE,44.5,4.4,128.1,gps,IN_VEHICLE,94102
00:20:10,26.6593,-10.8476,16,DTAC,RACC,0,STATE_IN_SERVICE,74.4,13.4,65.5,fused,STILL,98101
00:20:11,39.82796,0.58684,14,VIVO,VIVO,0,STATE_IN_SERVICE,112.1,0.4,63.1,gps,IN_VEHICLE,21201
00:20:12,31.66053,-5.13995,17,GETESA,VIVO,0,STATE_IN_SERVICE,57.1,11.4,137.9,gps,ON_BICYCLE,30301
00:20:13,34.10548,-6.9896,7,simyo,Orange,0,STATE_IN_SERVICE,94.6,4.9,17.1,gps,STILL,30301
00:20:14,21.33663,-30.86547,0,vodafone,Movistar,0,STATE_IN_SERVICE,70.3,9.8,10.2,gps,STILL,46204
00:20:15,9.93798,-17.50926,10,movistar,RACC,0,STATE_IN_SERVICE,141.5,3.2,27.3,fused,UNKNOWN,80202
00:20:16,39.4874,-35.41731,12,yoigo,Eroski Movil,0,STATE_IN_SERVICE,107.7,6.3,112.1,gps,STILL,10001
00:20:17,29.36786,-14.66084,21,DTAC,JAZZTEL,0,STATE_IN_SERVICE,28,13.9,93.4,fused,ON_BICYCLE,94102
00:20:18,39.37898,0.36423,20,DTAC,DTAC,0,STATE_IN_SERVICE,100.5,1.4,131.9,fused,UNKNOWN,46204
00:20:19,27.7009,-21.31851,5,simyo,vodafone ES,0,STATE_IN_SERVICE,117,7.7,146.6,gps,IN_VEHICLE,30301
00:20:20,21.17924,-22.77677,8,GETESA,Orange,0,STATE_IN_SERVICE,137.8,13.4,93.6,gps,STILL,90001
00:20:21,8.38957,-25.13614,23,VIVO,JAZZTEL,0,STATE_IN_SERVICE,130.1,4.1,112.6,gps,STILL,98101
00:20:22,18.90819,-14.13625,27,orange,Tuenti,0,STATE_IN_SERVICE,110.7,11.6,26,fused,TILTING,10001
00:20:23,26.90214,-1.62434,23,GETESA,GETESA,0,STATE_IN_SERVICE,16.2,0.8,91.4,fused,TILTING,19104
00:20:24,40.23057,-13.62856,18,movistar,Tuenti,0,STATE_IN_SERVICE,48.2,1.9,142.4,gps,IN_VEHICLE,94102
00:20:25,36.1723,-7.34776,30,simyo,Tuenti,0,STATE_IN_SERVICE,138.3,0.3,71.7,fused,STILL,77002
00:20:26,23.52567,-22.00868,16,GETESA,Tuenti,0,STATE_IN_SERVICE,52.4,11.3,107.4,fused,ON_FOOT,21201
00:20:27,20.91964,-21.93056,10,VIVO,vodafone ES,0,STATE_IN_SERVICE,5.2,12.6,18.3,fused,ON_FOOT,46204
00:20:28,4.33094,-26.99217,6,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,56.7,11.8,20.6,fused,UNKNOWN,90001
00:20:29,17.04754,-32.32185,23,DTAC,JAZZTEL,0,STATE_IN_SERVICE,43.7,12.4,82.8,gps,ON_FOOT,60601
00:20:30,42.25271,-4.24668,14,vodafone,VIVO,0,STATE_IN_SERVICE,145.1,11.2,129.6,gps,ON_FOOT,33101
00:20:31,32.64101,-8.37736,13,simyo,RACC,0,STATE_IN_SERVICE,100.3,3,107.7,fused,ON_BICYCLE,85001
00:20:32,23.98996,-31.00734,7,VIVO,DTAC,0,STATE_IN_SERVICE,17.4,12.3,94.2,gps,STILL,77002
00:20:33,37.49198,-15.56139,26,movistar,YOIGO,0,STATE_IN_SERVICE,45.7,2.9,120.6,fused,UNKNOWN,37203
00:20:34,3.92223,-12.24516,25,DTAC,JAZZTEL,0,STATE_IN_SERVICE,32.7,2.3,134.6,fused,TILTING,90001
00:20:35,41.30497,-3.13261,1,Tuenti,vodafone ES,0,STATE_IN_SERVICE,106.6,14.4,19.3,gps,UNKNOWN,10001
00:20:36,30.98675,-30.64541,14,simyo,DTAC,0,STATE_IN_SERVICE,47.9,10.5,16.9,fused,IN_VEHICLE,85001
00:20:37,3.53257,-31.70033,6,GETESA,DTAC,0,STATE_IN_SERVICE,60.2,11.8,36.2,gps,ON_BICYCLE,85001
00:20:38,31.22127,-26.21293,27,GETESA,DTAC,0,STATE_IN_SERVICE,78.1,14.7,118.7,gps,ON_FOOT,80202
00:20:39,6.32511,-26.92708,4,DTAC,Movistar,0,STATE_IN_SERVICE,86.6,13.3,32.1,fused,STILL,21201
00:20:40,28.58389,-30.40719,17,Tuenti,Movistar,0,STATE_IN_SERVICE,77.9,3.3,81.1,gps,ON_FOOT,90001
00:20:41,15.03543,-2.66192,29,Eroski Movil,Movistar,0,STATE_IN_SERVICE,145.6,14.1,58.6,gps,ON_BICYCLE,46204
00:20:42,11.48369,1.74893,20,movistar,Orange,0,STATE_IN_SERVICE,127.6,8,129.4,gps,ON_BICYCLE,90001
00:20:43,28.12326,-11.10788,11,GETESA,RACC,0,STATE_IN_SERVICE,148,5.1,105.7,fused,ON_BICYCLE,94102
00:20:44,20.36163,-7.22644,7,orange,Orange,0,STATE_IN_SERVICE,80.8,14.9,38.2,gps,IN_VEHICLE,37203
00:20:45,5.58092,-16.06621,30,vodafone,VIVO,0,STATE_IN_SERVICE,143,7.5,53.2,gps,STILL,37203
00:20:46,35.89371,-12.26518,10,DTAC,JAZZTEL,0,STATE_IN_SERVICE,113.7,6.9,17.9,gps,UNKNOWN,21201
00:20:47,13.64491,-3.67537,6,VIVO,YOIGO,0,STATE_IN_SERVICE,2.9,8.7,63.5,fused,STILL,33101
00:20:48,27.72841,-2.3359,20,yoigo,DTAC,0,STATE_IN_SERVICE,60.7,13.8,58.8,gps,TILTING,98101
00:20:49,27.37443,-23.60831,27,orange,DTAC,0,STATE_IN_SERVICE,88.7,14.2,122.7,fused,TILTING,10001
00:20:50,5.24645,-5.69625,25,movistar,simyo,0,STATE_IN_SERVICE,103.9,7.2,35.7,fused,ON_FOOT,33101
00:20:51,42.89266,-35.39011,20,RACC,Eroski Movil,0,STATE_IN_SERVICE,1.4,10.2,71.5,fused,IN_VEHICLE,19104
00:20:52,20.90642,-31.37383,21,yoigo,simyo,0,STATE_IN_SERVICE,49.2,10,105.2,fused,ON_FOOT,37203
00:20:53,11.21427,-24.85767,14,yoigo,DTAC,0,STATE_IN_SERVICE,100.4,4.7,41.5,gps,STILL,37203
00:20:54,20.46991,-17.25884,29,GETESA,vodafone ES,0,STATE_IN_SERVICE,83.3,11.4,73.6,fused,ON_BICYCLE,46204
00:20:55,27.12248,-27.16581,22,simyo,RACC,0,STATE_IN_SERVICE,55.5,10,58.8,fused,UNKNOWN,90001
00:20:56,3.12159,-2.91231,4,DTAC,RACC,0,STATE_IN_SERVICE,86.3,3.1,25.5,gps,IN_VEHICLE,37203
00:20:57,15.00534,-15.41035,2,yoigo,JAZZTEL,0,STATE_IN_SERVICE,109.3,6.9,63.7,fused,UNKNOWN,80202
00:20:58,24.45321,-20.28999,4,orange,Orange,0,STATE_IN_SERVICE,81.3,12.4,60.8,gps,STILL,33101
00:20:59,30.77908,-5.82917,27,DTAC,VIVO,0,STATE_IN_SERVICE,22.5,4.1,82.2,gps,IN_VEHICLE,10001
00:21:00,15.53224,-9.18977,12,Tuenti,VIVO,0,STATE_IN_SERVICE,142.4,9,49.6,fused,UNKNOWN,33101
00:21:01,19.15639,-7.35396,26,Eroski Movil,DTAC,0,STATE_IN_SERVICE,112.7,14.1,38.9,fused,IN_VEHICLE,77002
00:21:02,11.84914,-23.69905,9,orange,GETESA,0,STATE_IN_SERVICE,123.7,4.6,60.2,gps,UNKNOWN,37203
00:21:03,14.72161,-24.08128,30,VIVO,vodafone ES,0,STATE_IN_SERVICE,140.5,10.1,130.9,gps,ON_BICYCLE,60601
00:21:04,30.4943,-24.59857,2,yoigo,DTAC,0,STATE_IN_SERVICE,54,9,99.1,fused,TILTING,10001
00:21:05,16.49047,-5.96153,18,orange,JAZZTEL,0,STATE_IN_SERVICE,73.2,11.4,119.5,fused,IN_VEHICLE,60601
00:21:06,14.18478,-21.48903,20,Eroski Movil,Orange,0,STATE_IN_SERVICE,135,3.4,33.7,fused,STILL,94102
00:21:07,14.9424,-31.33282,13,DTAC,simyo,0,STATE_IN_SERVICE,43.5,11.1,47.8,fused,ON_FOOT,77002
00:21:08,27.50572,-16.93922,19,yoigo,VIVO,0,STATE_IN_SERVICE,135,14.1,51.9,fused,UNKNOWN,98101
00:21:09,25.43267,-27.99431,17,DTAC,Movistar,0,STATE_IN_SERVICE,23.6,3.9,50.9,gps,UNKNOWN,75201
00:21:10,19.27606,-14.07476,5,VIVO,YOIGO,0,STATE_IN_SERVICE,97.7,11.8,28.2,gps,ON_BICYCLE,46204
00:21:11,28.29265,-16.05186,29,Eroski Movil,GETESA,0,STATE_IN_SERVICE,84.5,11.5,95.2,fused,TILTING,10001
00:21:12,28.71177,-25.68638,18,vodafone,DTAC,0,STATE_IN_SERVICE,112,4.8,76.3,fused,ON_BICYCLE,46204
00:21:13,3.52438,-0.82005,1,Eroski Movil,VIVO,0,STATE_IN_SERVICE,8.8,10.7,31.3,fused,UNKNOWN,46204
00:21:14,16.56238,-19.26683,30,yoigo,Eroski Movil,0,STATE_IN_SERVICE,96.9,3.6,35.3,fused,ON_FOOT,75201
00:21:15,12.77156,-15.77802,27,movistar,YOIGO,0,STATE_IN_SERVICE,71.5,9,119.8,fused,IN_VEHICLE,77002
00:21:16,36.16486,-8.86057,15,Tuenti,Orange,0,STATE_IN_SERVICE,3.2,13.9,137.3,gps,UNKNOWN,98101
00:21:17,14.01744,-11.76872,11,Eroski Movil,GETESA,0,STATE_IN_SERVICE,18.9,8.5,142.3,fused,TILTING,37203
00:21:18,15.69184,-34.48136,21,VIVO,Movistar,0,STATE_IN_SERVICE,95.4,7.1,5.8,gps,ON_BICYCLE,19104
00:21:19,24.5115,-17.26631,6,GETESA,VIVO,0,STATE_IN_SERVICE,50.7,0.1,49.8,gps,ON_BICYCLE,80202
00:21:20,24.89597,-1.71345,19,movistar,simyo,0,STATE_IN_SERVICE,70.6,4.1,89.7,gps,IN_VEHICLE,80202
00:21:21,35.43894,-2.2184,21,VIVO,Orange,0,STATE_IN_SERVICE,89.4,9.5,24,gps,UNKNOWN,33101
00:21:22,18.51713,-31.09414,8,movistar,YOIGO,0,STATE_IN_SERVICE,117.2,12.4,78.3,gps,ON_BICYCLE,94102
00:21:23,14.24657,-24.69415,28,simyo,DTAC,0,STATE_IN_SERVICE,7.8,3.3,53.3,fused,UNKNOWN,21201
00:21:24,27.32973,-25.54703,17,simyo,GETESA,0,STATE_IN_SERVICE,40.4,7.4,44.4,fused,IN_VEHICLE,10001
00:21:25,32.13124,-1.19442,0,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,113.5,9.9,86.3,fused,ON_BICYCLE,75201
00:21:26,42.7039,0.79454,18,RACC,Tuenti,0,STATE_IN_SERVICE,142.1,10.9,27.3,fused,UNKNOWN,90001
00:21:27,27.73195,-19.32619,9,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,44.3,0,142,fused,IN_VEHICLE,33101
00:21:28,22.62934,-9.57114,28,RACC,DTAC,0,STATE_IN_SERVICE,117.9,3.3,34.4,fused,STILL,75201
00:21:29,8.32272,-29.65514,0,vodafone,JAZZTEL,0,STATE_IN_SERVICE,18,7,60.2,fused,STILL,30301
00:21:30,42.47692,-10.92611,26,simyo,Movistar,0,STATE_IN_SERVICE,87.1,13.7,50.5,gps,ON_BICYCLE,85001
00:21:31,30.39967,-34.17821,0,RACC,RACC,0,STATE_IN_SERVICE,71.2,10.2,95.3,fused,IN_VEHICLE,75201
00:21:32,9.6007,-33.02587,12,vodafone,RACC,0,STATE_IN_SERVICE,139.2,5,11,gps,ON_BICYCLE,90001
00:21:33,21.38709,-21.03989,20,VIVO,DTAC,0,STATE_IN_SERVICE,126.9,14.2,57.3,gps,UNKNOWN,75201
00:21:34,25.41209,-3.43721,27,GETESA,YOIGO,0,STATE_IN_SERVICE,10.2,10.6,146.6,gps,STILL,90001
00:21:35,11.67509,-35.51219,7,Tuenti,YOIGO,0,STATE_IN_SERVICE,31.2,6.3,63.9,gps,TILTING,30301
00:21:36,32.29926,-23.44083,7,RACC,Orange,0,STATE_IN_SERVICE,26.2,7,112.2,fused,ON_BICYCLE,90001
00:21:37,29.0135,-11.89219,25,RACC,vodafone ES,0,STATE_IN_SERVICE,107.6,11.4,11.6,fused,STILL,37203
00:21:38,12.34989,-24.34923,14,yoigo,YOIGO,0,STATE_IN_SERVICE,106.6,14.6,36.7,fused,TILTING,46204
00:21:39,42.59025,-35.72918,8,DTAC,RACC,0,STATE_IN_SERVICE,40.3,6.3,138.2,fused,ON_BICYCLE,77002
00:21:40,40.94674,-15.82592,25,Tuenti,Orange,0,STATE_IN_SERVICE,57.9,2.8,63.1,fused,ON_FOOT,75201
00:21:41,13.62084,-31.31906,12,movistar,JAZZTEL,0,STATE_IN_SERVICE,41.9,7.8,74.2,fused,STILL,30301
00:21:42,20.67249,-24.01968,18,simyo,RACC,0,STATE_IN_SERVICE,115.3,2.6,30.5,fused,STILL,30301
00:21:43,38.79152,-1.82867,0,Tuenti,simyo,0,STATE_IN_SERVICE,132.9,5.1,104.5,fused,UNKNOWN,10001
00:21:44,19.25183,-13.4522,19,DTAC,simyo,0,STATE_IN_SERVICE,108,6.8,64.4,fused,ON_FOOT,80202
00:21:45,41.19282,-8.18681,23,GETESA,Eroski Movil,0,STATE_IN_SERVICE,48.4,13.2,127,gps,IN_VEHICLE,46204
00:21:46,11.0163,-29.9667,22,Tuenti,Orange,0,STATE_IN_SERVICE,47.8,4.4,139.9,fused,ON_BICYCLE,94102
00:21:47,31.96089,-7.57475,18,VIVO,VIVO,0,STATE_IN_SERVICE,134.5,8.6,88.7,fused,ON_FOOT,19104
00:21:48,26.98024,-29.57196,30,RACC,simyo,0,STATE_IN_SERVICE,120.2,3.2,19.9,fused,TILTING,10001
00:21:49,16.8474,-2.69023,13,Tuenti,JAZZTEL,0,STATE_IN_SERVICE,71.5,1.5,96.7,fused,ON_FOOT,80202
00:21:50,31.7117,-9.78339,8,yoigo,GETESA,0,STATE_IN_SERVICE,5.9,12.5,37.9,gps,ON_FOOT,30301
00:21:51,3.96842,-10.51404,23,vodafone,VIVO,0,STATE_IN_SERVICE,86.3,0.5,125.8,fused,STILL,37203
00:21:52,12.23479,-27.63231,26,GETESA,Tuenti,0,STATE_IN_SERVICE,121.2,5.6,69.1,fused,IN_VEHICLE,46204
00:21:53,13.45182,-19.59536,9,yoigo,vodafone ES,0,STATE_IN_SERVICE,94.5,5.9,78.7,gps,UNKNOWN,80202
00:21:54,7.69882,-34.4911,10,simyo,Movistar,0,STATE_IN_SERVICE,8.4,11.4,137.4,fused,ON_FOOT,94102
00:21:55,4.35844,-22.85298,20,DTAC,GETESA,0,STATE_IN_SERVICE,14.4,5.1,27.9,gps,ON_BICYCLE,75201
00:21:56,17.1179,-35.13488,14,Tuenti,VIVO,0,STATE_IN_SERVICE,42.8,2,12.6,fused,ON_BICYCLE,37203
00:21:57,11.73099,-35.77687,16,VIVO,Eroski Movil,0,STATE_IN_SERVICE,64.6,4.5,96.3,fused,IN_VEHICLE,10001
00:21:58,8.31468,-29.12789,23,orange,vodafone ES,0,STATE_IN_SERVICE,14.2,3,26.7,fused,IN_VEHICLE,60601
00:21:59,9.29243,-10.2758,23,yoigo,VIVO,0,STATE_IN_SERVICE,71.9,10.8,147.6,fused,ON_FOOT,21201
00:22:00,36.05066,-27.13139,10,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,31.1,11.2,78.5,gps,UNKNOWN,33101
00:22:01,6.79611,-1.79136,14,Tuenti,Tuenti,0,STATE_IN_SERVICE,46.4,13.2,57,fused,IN_VEHICLE,33101
00:22:02,31.99421,-14.99368,19,RACC,GETESA,0,STATE_IN_SERVICE,126.8,4.3,11.1,gps,IN_VEHICLE,30301
00:22:03,5.15818,-18.94153,15,movistar,GETESA,0,STATE_IN_SERVICE,55.7,4.1,127.3,fused,TILTING,19104
00:22:04,4.62528,-19.90516,26,VIVO,simyo,0,STATE_IN_SERVICE,125.2,7.3,139.9,gps,TILTING,90001
00:22:05,20.68972,-18.95037,8,VIVO,JAZZTEL,0,STATE_IN_SERVICE,79.5,6.8,56.5,fused,IN_VEHICLE,30301
00:22:06,18.27412,-28.01766,20,simyo,GETESA,0,STATE_IN_SERVICE,59.8,2.5,38.1,fused,ON_FOOT,30301
00:22:07,24.82994,-20.10186,26,DTAC,vodafone ES,0,STATE_IN_SERVICE,20.2,7.5,56.4,gps,TILTING,10001
00:22:08,31.10572,-35.47365,21,VIVO,simyo,0,STATE_IN_SERVICE,97,4.7,95.2,gps,UNKNOWN,60601
00:22:09,15.39243,-20.21687,24,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,55.9,0.3,33.6,fused,STILL,60601
00:22:10,10.77629,-21.49042,9,VIVO,Eroski Movil,0,STATE_IN_SERVICE,88.4,9.1,117.1,fused,UNKNOWN,60601
00:22:11,35.88467,-34.37679,13,RACC,Orange,0,STATE_IN_SERVICE,22.5,11.8,134.5,gps,IN_VEHICLE,75201
00:22:12,9.61228,-12.88082,26,simyo,VIVO,0,STATE_IN_SERVICE,24.9,5.6,51.7,fused,UNKNOWN,37203
00:22:13,34.93811,-6.13313,11,simyo,GETESA,0,STATE_IN_SERVICE,3.2,6.1,103.9,gps,ON_BICYCLE,21201
00:22:14,26.48588,-28.74405,6,DTAC,Eroski Movil,0,STATE_IN_SERVICE,109.2,12.7,7.4,gps,ON_BICYCLE,75201
00:22:15,14.5748,-18.48333,11,vodafone,RACC,0,STATE_IN_SERVICE,25.9,2,14,gps,STILL,77002
00:22:16,15.57036,-1.29462,5,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,31.8,7.8,108.2,gps,TILTING,98101
00:22:17,17.82518,-1.81542,7,vodafone,RACC,0,STATE_IN_SERVICE,37.6,1.9,138,fused,IN_VEHICLE,80202
00:22:18,26.64319,-26.13033,3,Eroski Movil,DTAC,0,STATE_IN_SERVICE,15.4,7.9,133.8,fused,IN_VEHICLE,10001
00:22:19,42.18507,-27.62924,19,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,86.8,3.9,10.8,fused,UNKNOWN,46204
00:22:20,15.73092,-27.6724,13,GETESA,Tuenti,0,STATE_IN_SERVICE,94.5,0.4,92.5,gps,UNKNOWN,94102
00:22:21,40.67472,-13.61587,20,simyo,Orange,0,STATE_IN_SERVICE,21.1,9.7,56.6,fused,ON_BICYCLE,98101
00:22:22,11.20587,-4.09509,26,movistar,vodafone ES,0,STATE_IN_SERVICE,129.2,0.2,20.1,fused,UNKNOWN,85001
00:22:23,7.51832,-26.74689,24,yoigo,GETESA,0,STATE_IN_SERVICE,109.2,8.2,73.2,fused,IN_VEHICLE,60601
00:22:24,24.28455,-11.57916,17,GETESA,vodafone ES,0,STATE_IN_SERVICE,130.8,10.5,22.6,gps,IN_VEHICLE,77002
00:22:25,42.05923,-9.02105,23,RACC,Movistar,0,STATE_IN_SERVICE,121.2,9.7,147.8,fused,STILL,98101
00:22:26,22.39455,-30.89914,16,GETESA,YOIGO,0,STATE_IN_SERVICE,132.2,7.1,136.5,fused,TILTING,85001
00:22:27,34.9966,-32.60744,26,VIVO,GETESA,0,STATE_IN_SERVICE,66.4,14,145,fused,STILL,37203
00:22:28,21.90185,-32.63415,13,movistar,Eroski Movil,0,STATE_IN_SERVICE,127.2,5.1,44.6,gps,STILL,98101
00:22:29,37.00007,-18.87996,16,RACC,VIVO,0,STATE_IN_SERVICE,52.1,1,92.8,fused,UNKNOWN,21201
00:22:30,35.50963,-26.24386,24,vodafone,Orange,0,STATE_IN_SERVICE,4.8,0.7,128.4,fused,STILL,21201
00:22:31,30.4477,-22.44516,19,DTAC,RACC,0,STATE_IN_SERVICE,20,6.4,43.5,fused,TILTING,80202
00:22:32,27.61642,1.06381,4,simyo,YOIGO,0,STATE_IN_SERVICE,52.7,11.5,143.6,gps,UNKNOWN,46204
00:22:33,23.72571,-23.69105,14,vodafone,GETESA,0,STATE_IN_SERVICE,123.5,11.3,46.6,gps,IN_VEHICLE,90001
00:22:34,41.27036,-23.50258,17,movistar,VIVO,0,STATE_IN_SERVICE,33.2,14.8,34.3,gps,IN_VEHICLE,46204
00:22:35,25.29519,-7.87196,15,orange,VIVO,0,STATE_IN_SERVICE,103.5,2.9,86.4,gps,STILL,19104
00:22:36,16.48552,-0.22573,2,GETESA,YOIGO,0,STATE_IN_SERVICE,116.7,11.5,57.6,gps,UNKNOWN,37203
00:22:37,38.28868,-11.48235,25,Tuenti,Tuenti,0,STATE_IN_SERVICE,61.8,3.9,25.2,gps,ON_FOOT,21201
00:22:38,29.40139,-6.76066,23,GETESA,JAZZTEL,0,STATE_IN_SERVICE,128.4,5.9,87.3,fused,ON_BICYCLE,33101
00:22:39,25.32692,-27.33344,24,Tuenti,Tuenti,0,STATE_IN_SERVICE,69.6,12,70.3,gps,TILTING,37203
00:22:40,30.28682,-28.88004,24,orange,Movistar,0,STATE_IN_SERVICE,54.6,6.1,102.9,fused,ON_FOOT,90001
00:22:41,16.95488,1.90834,0,orange,simyo,0,STATE_IN_SERVICE,94,1.4,11.7,fused,ON_FOOT,33101
00:22:42,19.83412,0.69027,3,GETESA,DTAC,0,STATE_IN_SERVICE,142.4,10.7,107.1,fused,TILTING,21201
00:22:43,10.82379,-22.92497,6,DTAC,vodafone ES,0,STATE_IN_SERVICE,112.5,4.8,23.4,fused,UNKNOWN,46204
00:22:44,37.20083,-5.4428,24,orange,vodafone ES,0,STATE_IN_SERVICE,113,3.4,47.4,gps,ON_BICYCLE,21201
00:22:45,29.62368,-25.27995,8,movistar,Tuenti,0,STATE_IN_SERVICE,131.3,1.8,21.9,fused,ON_BICYCLE,10001
00:22:46,35.97047,-33.95035,6,vodafone,YOIGO,0,STATE_IN_SERVICE,107.1,9.8,149.3,fused,IN_VEHICLE,75201
00:22:47,15.69562,-9.63022,15,yoigo,JAZZTEL,0,STATE_IN_SERVICE,109.5,2.8,64.3,gps,ON_BICYCLE,80202
00:22:48,42.81749,-15.53938,27,yoigo,Eroski Movil,0,STATE_IN_SERVICE,73.2,1.4,108.4,gps,TILTING,37203
00:22:49,17.28841,-34.00383,0,GETESA,GETESA,0,STATE_IN_SERVICE,6.4,2.9,97.9,gps,IN_VEHICLE,19104
00:22:50,17.14852,-19.90853,15,simyo,Movistar,0,STATE_IN_SERVICE,118.4,8.7,99.7,gps,UNKNOWN,30301
00:22:51,41.42542,-13.73637,3,movistar,YOIGO,0,STATE_IN_SERVICE,137.2,13.6,26.3,fused,TILTING,75201
00:22:52,29.2026,-21.00282,10,orange,JAZZTEL,0,STATE_IN_SERVICE,98.1,5.7,11.6,fused,ON_FOOT,37203
00:22:53,40.33769,-34.34586,11,orange,VIVO,0,STATE_IN_SERVICE,61.2,9.4,127.1,gps,STILL,33101
00:22:54,27.92568,-0.40543,21,RACC,simyo,0,STATE_IN_SERVICE,82.2,2.2,80,fused,IN_VEHICLE,75201
00:22:55,12.85899,-0.73757,24,orange,JAZZTEL,0,STATE_IN_SERVICE,127.8,2.2,58,gps,ON_FOOT,10001
00:22:56,18.62946,-2.30236,4,orange,YOIGO,0,STATE_IN_SERVICE,91,8,60.5,fused,ON_BICYCLE,46204
00:22:57,37.35649,-9.49511,27,vodafone,YOIGO,0,STATE_IN_SERVICE,0.9,0.6,118.7,fused,TILTING,30301
00:22:58,22.57848,-1.61276,20,simyo,Orange,0,STATE_IN_SERVICE,17,9.4,71.1,fused,TILTING,94102
00:22:59,31.35918,-3.48979,24,vodafone,simyo,0,STATE_IN_SERVICE,58.8,11.2,20.5,fused,TILTING,94102
00:23:00,9.66115,-15.30924,14,GETESA,JAZZTEL,0,STATE_IN_SERVICE,109.7,9,103.6,gps,UNKNOWN,98101
00:23:01,18.99074,-16.54368,18,vodafone,Movistar,0,STATE_IN_SERVICE,135,3.4,76.7,fused,ON_FOOT,90001
00:23:02,36.57829,-12.52589,13,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,43,8.2,45,gps,ON_BICYCLE,75201
00:23:03,40.64041,-25.22478,2,vodafone,Tuenti,0,STATE_IN_SERVICE,128.5,7.9,66.5,gps,STILL,77002
00:23:04,15.97203,-31.48544,4,GETESA,Eroski Movil,0,STATE_IN_SERVICE,103.2,5.8,3.7,fused,ON_BICYCLE,85001
00:23:05,9.90291,-0.69479,22,simyo,Movistar,0,STATE_IN_SERVICE,105.8,3.6,130.4,fused,TILTING,37203
00:23:06,3.93683,-17.32207,23,yoigo,Tuenti,0,STATE_IN_SERVICE,48.8,1.8,122.9,gps,ON_FOOT,90001
00:23:07,8.09538,-32.74135,7,orange,JAZZTEL,0,STATE_IN_SERVICE,95.1,12.5,29,fused,TILTING,19104
00:23:08,36.42672,-0.06662,15,simyo,YOIGO,0,STATE_IN_SERVICE,81.9,11.8,90,fused,ON_BICYCLE,37203
00:23:09,21.22736,-5.2815,15,simyo,Eroski Movil,0,STATE_IN_SERVICE,46.1,13.5,65.6,gps,ON_FOOT,37203
00:23:10,14.66486,-11.4364,0,Tuenti,RACC,0,STATE_IN_SERVICE,49.2,4.7,26.2,fused,IN_VEHICLE,98101
00:23:11,34.0264,1.66524,27,movistar,Eroski Movil,0,STATE_IN_SERVICE,99.8,6.6,100.8,fused,STILL,94102
00:23:12,34.73784,-4.80096,11,GETESA,Tuenti,0,STATE_IN_SERVICE,99.5,8.4,140.5,gps,UNKNOWN,19104
00:23:13,17.48642,-32.97749,29,Tuenti,DTAC,0,STATE_IN_SERVICE,120.3,3.5,28.4,fused,ON_FOOT,77002
00:23:14,39.05471,-8.63029,28,RACC,simyo,0,STATE_IN_SERVICE,147,7,97.8,fused,STILL,77002
00:23:15,21.52449,-31.45788,11,orange,Eroski Movil,0,STATE_IN_SERVICE,53.9,14,45.6,fused,ON_BICYCLE,80202
